Experiment.ID,Library.ID,Library.type,Gene.ID,Anatomical.entity.ID,Anatomical.entity.name,Stage.ID,Stage.name,Sex,Strain,Read.count,TPM,FPKM,Rank,Detection.flag,pValue,State.in.Bgee
GSE30611,ERX011211,single,ENSG00000224396,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224397,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,244.9995,3.631398,3.379917,8091,present,3.01876761907968e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000224400,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224401,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8.44624,0.211128,0.196507,17234,present,0.00145898875824509,Part of a call
GSE30611,ERX011211,single,ENSG00000224402,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6.86813,0.021455,0.019969,23545,absent,0.155285086487432,Part of a call
GSE30611,ERX011211,single,ENSG00000224403,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224404,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224405,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224406,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224407,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224408,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224409,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224410,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224411,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,10.602,0.074471,0.069314,20836,present,0.0186721828331211,Part of a call
GSE30611,ERX011211,single,ENSG00000224412,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224413,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224414,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224415,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.00644,0.074739,0.069563,20823,present,0.0185318007798968,Part of a call
GSE30611,ERX011211,single,ENSG00000224416,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224417,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,41,0.252845,0.235335,16606,present,8.71102873909934e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000224418,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.066748,0.062125,21201,present,0.0234051525366238,Part of a call
GSE30611,ERX011211,single,ENSG00000224419,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.11091,0.016037,0.014926,23823,absent,0.222364585345381,Part of a call
GSE30611,ERX011211,single,ENSG00000224420,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.02073,0.019295,23578,absent,0.162427189917599,Part of a call
GSE30611,ERX011211,single,ENSG00000224421,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224424,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,34.926799,0.155227,0.144477,18315,present,0.00334101854895059,Part of a call
GSE30611,ERX011211,single,ENSG00000224425,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224426,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224427,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.00303,0.110398,0.102752,19533,present,0.00776393792732769,Part of a call
GSE30611,ERX011211,single,ENSG00000224429,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8,0.224113,0.208593,17009,present,0.00123305920579771,Part of a call
GSE30611,ERX011211,single,ENSG00000224430,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6,0.072609,0.067581,20930,present,0.0196872691237008,Part of a call
GSE30611,ERX011211,single,ENSG00000224431,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224435,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224436,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224437,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224438,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224439,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224440,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224442,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224443,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224445,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224447,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224448,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224451,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.119008,0.110767,19256,present,0.00649075369263682,Part of a call
GSE30611,ERX011211,single,ENSG00000224452,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,8,0.528846,0.492223,14191,present,8.352344274398e-5,Part of a call
GSE30611,ERX011211,single,ENSG00000224458,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224459,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224462,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.02643,0.024599,23265,absent,0.116440221254458,Part of a call
GSE30611,ERX011211,single,ENSG00000224463,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224464,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.028338,0.026375,23184,absent,0.105140547785356,Part of a call
GSE30611,ERX011211,single,ENSG00000224465,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224466,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224467,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224468,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3,0.150343,0.139932,18419,present,0.00362800286936121,Part of a call
GSE30611,ERX011211,single,ENSG00000224469,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224470,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1631,3.215365,2.992695,8522,present,5.38392919402592e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000224471,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224473,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224475,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2.00013,0.051286,0.047734,22072.5,present,0.0390447784947269,Part of a call
GSE30611,ERX011211,single,ENSG00000224476,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224477,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224478,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1,0.014037000000000001,0.013065,NA,absent,0.257869690888415,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224479,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,5,0.127668,0.118826,18982,present,0.0054709207162669,Part of a call
GSE30611,ERX011211,single,ENSG00000224481,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224482,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224484,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224485,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224486,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224488,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224490,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.013853,0.012894,NA,absent,0.261533308829976,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224493,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224494,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224497,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224498,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224500,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224504,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224505,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,91.1483,3.08775,2.873918,8656,present,6.51199610346403e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000224506,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,6,0.031443,0.029266,NA,absent,0.0897925943197082,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224509,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224510,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224511,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.011675,0.010867,NA,absent,0.311420787918393,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224513,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224514,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224515,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224516,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224517,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224518,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224519,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224520,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,3.23761,0.040971,0.038133,22652,absent,0.0583044425286923,Part of a call
GSE30611,ERX011211,single,ENSG00000224521,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224523,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224524,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224525,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,2,0.049331,0.045915,22187,present,0.0419457910192051,Part of a call
GSE30611,ERX011211,single,ENSG00000224529,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224530,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,4.00238,0.219769,0.204549,17098,present,0.00130336372075941,Part of a call
GSE30611,ERX011211,single,ENSG00000224531,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1344,3.995046,3.718381,7748,present,1.90340936939996e-8,Part of a call
GSE30611,ERX011211,single,ENSG00000224532,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224533,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224535,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224536,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,102,1.148732,1.06918,11822,present,4.71261698500834e-6,Part of a call
GSE30611,ERX011211,single,ENSG00000224537,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224539,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224540,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224541,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224543,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224545,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224546,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224547,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224548,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224549,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
GSE30611,ERX011211,single,ENSG00000224550,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224551,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224553,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,1.00131,0.089341,0.083154,20222,present,0.012603701704705,Part of a call
GSE30611,ERX011211,single,ENSG00000224555,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224556,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,32341,absent,1,Part of a call
GSE30611,ERX011211,single,ENSG00000224557,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,12.1821,0.33438,0.311224,15714,present,3.74689746110133e-4,Part of a call
GSE30611,ERX011211,single,ENSG00000224559,0002107,liver,HsapDv:0000131,37-year-old stage,male,White,0,0,0,NA,absent,NA,"Result excluded, reason: absent call not reliable"
